legend_id,source_id,scale,um_class,um_terms,um_rock,name,lith,area_km2,lith_id
53678,94,medium,minor,serpentin,serpentinite,Habach Group; ältere Schieferhülle of the Tauern,"Black shale(-phyllite), phyllite, augen gneiss, acidic meta-volcanics, serpentinite",79.143,8;63;79;83;88
13650,12,medium,minor,serpentin,serpentinite,Anita Shear Zone gneiss and mylonite,"schist, gneiss, marble, granite, serpentinite",115.953,53;79;84;88;90
93506,5,medium,major,ultramaf,ultramafic rock (undifferentiated),mafic and ultramafic intrusives 39489,,0.721,52;59
84579,205,medium,major,ultramaf,ultramafic rock (undifferentiated),ultramafic rocks,ultramafic igneous rocks,0.328,95
76886,43,medium,minor,ultramaf,ultramafic rock (undifferentiated),Nicolau - Campo Grande,"orthogneiss, slate, marble, ultramafic metamorphic rocks, banded iron formation (BIF'S), paragneiss",916.142,48;78;79;82;90;120
76844,43,medium,major,ultramáf,serpentinite,Máfico-Ultramáficas Tipo Morro Feio,"serpentinite, talc schist",36.853,84;88
13399,10,medium,major,ultramaf,ultramafic rock (undifferentiated),Intrusive Rocks,ultramafic intrusives,297.62,61;62;88
76657,43,medium,major,serpentin,serpentinite,Diques de Açude das Pedras,"serpentinite, talc schist",27.343,84;88
87038,248,medium,idonly,harmonised-lith-id,,Queen Maud Granitoid Belt,,1340.91,61;62;79;85;86;90;133;161
93542,5,medium,major,ultramaf,ultramafic rock (undifferentiated),"mafic, ultramafic, intermediate intrusions 74431",,938.297,57;58;59;61;62;86;94;108
78316,133,medium,major,serpentin,serpentinite,Coal Creek Serpentinite,Major:{serpentinite},7.019,88
98,1,medium,major,ultramaf,peridotite,Mafic to ultramafic plutonic rocks,"diorite, gabbro, peridotite, pyroxenite, anorthosite, derived metamorphic rocks",1462.487,57;59;61;62;78;101
13432,10,medium,idonly,harmonised-lith-id,,Metamorphic Supracrustal Rocks,fox river supracrustals,3312.359,8;9;10;30;48;61;62;70;88;122;127;161;178
48140,43,medium,major,ultramáf,dunite,Máfico-Ultramáfica Tipo Americano do Brasil,"dunite, gabbro, pyroxenite, peridotite",146.474,59;61;62;128
79938,133,medium,major,peridotit,peridotite,Intrusive igneous rocks,"Major:{peridotite}, Minor:{metagabbro,metadiorite}",0.535,61;133
81101,133,medium,major,peridotit;serpentin,peridotite,Mount Mineral Formation,"Major:{peridotite,serpentinite}",0.061,61;88
82070,133,medium,idonly,harmonised-lith-id,,Precambrian Rocks,,1740.317,14;48;52;76;79;80;81;86;88;98;133
83341,133,medium,major,ultramaf,ultramafic rock (undifferentiated),Ultramafic Rocks,Major:{ultramafic},3.535,84;109
77805,133,medium,major,serpentin,serpentinite,"Blackstone Group - greenstone, amphibolite, serpentinite","Major:{greenstone,amphibolite,serpentinite}",21.904,86;87;88
47054,43,medium,major,piroxenit,pyroxenite,"Anápolis-Itauçu, piroxenito",pyroxenite,22.318,62
72355,191,medium,idonly,harmonised-lith-id,,,,298.9,128
55380,114,medium,major,ultramaf,ultramafic rock (undifferentiated),Paraguachí Complex,ultramafic rocks,62.782,
42219,24,medium,minor,pyroxenit,pyroxenite,Snag Creek Fm,"Major: {gabbro},Minor: {pyroxenite}",228.859,59;62
72445,191,medium,idonly,harmonised-lith-id,,,,210.934,88
72337,191,medium,idonly,harmonised-lith-id,,,,82.549,128
47376,43,medium,major,ultramáf,serpentinite,Corpos de rochas metamáfico - metaultramáfica,"serpentinite, talc schist",424.189,84;88
72435,191,medium,idonly,harmonised-lith-id,,,,38.201,128
55337,114,medium,major,ophiolit,ophiolite complex,Loma de Hierro Ophiolitic Complex,ultramafic rocks,30.977,
48600,43,medium,major,ultramáf,pyroxenite,"São Domingos, ultramáfica Corpo","ultramafic rocks, orthopyroxenite, olivine Websterite",1.94,62;128
40427,24,medium,major,ultramaf,ultramafic rock (undifferentiated),Finlayson Gp,Major: {ultramafics},11.671,
41703,24,medium,major,pyroxenit,pyroxenite,Pyroxenite Creek Gp,"Major: {gabbro,diorite,clinopyroxenite}",1.607,57;59;62
54120,95,medium,minor,ultrabasic,ultramafic rock (undifferentiated),,"Layered intrusion: gabbro, ultrabasic rock, metamorphic",15.075,59;78
28706,21,medium,major,ultramaf,ultramafic rock (undifferentiated),Mafic and ultramafic rocks in the vicinity of the Denali Fault System,Igneous,7.488,95
40711,24,medium,major,harzburg,harzburgite,Harzburgite Gp,"Major: {harzburgite},Minor: {dunite}",17.548,128
19375,20,large,major,dunit;serpentin,peridotite,Baker Terrane,"Major: {peridotite, dark gray, brown; olivine orthopyroxene talc grains; veins: chrysotile serpentine chromite spinel}; Major: {harzburgite, dark gray, brown; olivine orthopyroxene talc grains; veins: chrysotile serpentine chromite spinel}; Major: {dunite, brown, dark gray; olivine orthopyroxene talc grains; veins: chrysotile serpentine chromite spinel}",0.578,61;128
18841,19,large,major,ultramaf,ultramafic rock (undifferentiated),"Wenatchee Ridge, light-colored gneiss and ultramafics of",orthogneiss,8.326,79
25706,20,large,major,serpentin,serpentinite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,Major: {serpentinite},5.671,88
16484,13,large,minor,pyroxenit,pyroxenite,Tower Intrusives (Foulwind Suite),"Major:: {diorite},Minor:: {quartz diorite, gabbro, tonalite, pyroxenite}",25.274,57;58;59;62
86159,221,large,major,kimberlit;ultramaf,kimberlite,Ultramafic Kimberlite Diatreme,,0.3,8;10
18413,19,large,major,serpentin,serpentinite,"Parmenter Creek, serpentinite near",ultrabasic (ultramafic) rocks,0.933,88
18797,19,large,major,dunit,dunite,Twin Sisters Dunite of Ragan (1961),ultrabasic (ultramafic) rocks,71.36,128
86736,237,large,major,ophiolit,ophiolite complex,Ophiolitic intrusive rocks,,0.143,
25710,20,large,major,serpentin,serpentinite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,"Major: {serpentinite, mineralization: chromite, nickel, copper, asbestos} Minor: {pyroxenite, mineralization: chromite, nickel, copper, asbestos}; Minor: {harzburgite, mineralization: chromite, nickel, copper, asbestos}; Minor: {dunite, mineralization: chromite, nickel, copper, asbestos}",38.076,62;88;128
17482,19,large,major,ultramaf,ultramafic rock (undifferentiated),"Bridge Creek, ultramafic and mafic bodies of",gabbro,21.17,59
64024,139,large,major,serpentin,serpentinite,"Franciscan Complex, serpentine",,4.923,
25572,20,large,minor,ultramaf,ultramafic rock (undifferentiated),Western Klamath Terrane; Illinois River Plutonic Complex,Major: {gabbro} Minor: {ultramafic rocks},24.26,59
54187,96,large,major,ophiolit,ophiolite complex,Coast Range ophiolite,,2.262,15;70;94
63584,134,large,major,ultramaf,ultramafic rock (undifferentiated),Ultramafic rocks,,1.027,84
71130,176,large,major,ultramaf,ultramafic rock (undifferentiated),mafic intrusive rocks ~1800 Ma: ultramafic,,0.416,161
16582,13,large,major,harzburg;serpentin;ultramaf,serpentinite,Undifferentiated Dun Mountain Ultramafics Group serpentinised harzburgite,"Major:: {harzburgite},Minor:: {dunite, pyroxenite, rodingite}",4.225,62;128
14375,13,large,minor,serpentin,serpentinite,Deep Cove Gneiss amphibolite,"Major:: {amphibolite},Minor:: {psammite, pelite, metaconglomerate, serpentinite, hornblendite}",9.1,7;86;88;184
53383,91,large,major,ophiolit,ophiolite complex,"Coast Range Ophiolite, Cumulate rocks",,8.073,59;61;128
51663,69,large,major,ultramaf,ultramafic rock (undifferentiated),ultramafic rocks,ultramafic rocks,0.31,52
53523,92,large,idonly,harmonised-lith-id,,"Great Valley complex, Gabbro",,1.073,62;88;94
53381,91,large,major,ophiolit,ophiolite complex,"Coast Range Ophiolite, Antigorite schist",,0.238,78;88;193
51561,69,large,major,pyroxenit,pyroxenite,metapyroxenite,metapyroxenite,0.998,52
18972,19,large,major,ultrabasic;ultramaf,ultramafic rock (undifferentiated),,ultrabasic (ultramafic) rocks,4.426,
25150,20,large,major,serpentin,serpentinite,Sexton Mtn. Terrane; Sexton Mountain Ophiolite,"Major: {steatite, metamorphism: amphibolite facies}; Major: {talc, metamorphism: amphibolite facies}; Major: {serpentinite, metamorphism: amphibolite facies}",2.586,86;88
15157,13,large,major,peridotit;pyroxenit,pyroxenite,Misty Pluton hornblendite (Western Fiordland Orthogneiss),"Major:: {hornblendite},Minor:: {pyroxenite, peridotite}",0.795,61;62
25683,20,large,major,dunit,harzburgite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,"Major: {harzburgite}; Major: {peridotite}; Major: {chromite, mineralization: chromite}; Major: {dunite}",33.941,61;128
70432,162,large,major,peridotit,peridotite,Rearing Pond,Major: {peridotite},1.009,61
51819,72,large,major,ophiolit,ophiolite complex,"Unknown lithology, likely Franciscan or ophiolite",,0.019,
14997,13,large,minor,ultramaf,ultramafic rock (undifferentiated),Malaspina Pluton two pyroxene diorite and monzodiorite (Western Fiordland Orthogneiss),"Major:: {diorite},Minor:: {monzodiorite, monzonite, orthogneiss, ultramafics}",255.92,54;57;79
19218,20,large,major,serpentin,serpentinite,Applegate Group; Applegate Amphibolite,"Major: {amphibole gneiss, alteration: serpentine, sediments, volcanic rocks}",0.026,63;79
51664,69,large,major,ultramaf,ultramafic rock (undifferentiated),ultramafic sills,ultramafic intrusives,1.405,
54977,111,large,idonly,harmonised-lith-id,,Turtleback Complex; undivided intrusive rocks,,0.638,57;58;59;62;79;86;94;98;131
64007,139,large,major,ophiolit,ophiolite complex,"Coast Range Ophiolite, gabbro",,0.306,59;88
44656,25,large,major,peridotit;ultramaf,peridotite,"Wyoming Province, Stillwater Complex, Peridotite zone of the Ultramafic series and Basal series, undivided",Major:: {peridotite},24.563,61
46801,42,large,major,dunit,dunite,Rocks of Menifee Valley: Marble associated with metadunite,,0.009,18;88;90
17795,19,large,major,ophiolit,ophiolite complex,Fidalgo ophiolite of Brown and others (1979),basalt flows,3.211,70
16989,13,large,major,peridotit;ultramaf,peridotite,Upukerora Melange dominated by peridotite (Dun Mountain Ultramafics Group),"Major:: {serpentinite},Minor:: {peridotite, gabbro}",3.05,59;61;88
25210,20,large,major,peridotit,serpentinite,Sixes River Terrane,Major: {serpentinite}; Major: {peridotite} Minor: {meta-volcanic rocks}; Minor: {meta-sedimentary rocks},0.177,61;63;88;111
25707,20,large,major,serpentin,serpentinite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,Major: {serpentinite},0.139,88
25096,20,large,major,serpentin,serpentinite,Sexton Mtn. Terrane,"Major: {serpentinite, metamorphism: greenschist facies; mineralogy: antigorite, chrysotile; mineralogy: chromite}",10.181,88;98
14240,13,large,minor,peridotit,peridotite,Black Giants Anorthosite,"Major:: {anorthosite},Minor:: {gabbro, amphibolite, troctolite, peridotite}",7.419,59;61;86;101;105
25669,20,large,major,dunit;serpentin,dunite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,"Major: {dunite, serpentinization: serpentinized; mineralogy: olivine-rich} Minor: {lherzolite}",0.051,128
18613,19,large,major,ultrabasic;ultramaf,ultramafic rock (undifferentiated),Skagit Gneiss,ultrabasic (ultramafic) rocks,0.047,79
54184,96,large,major,ophiolit,ophiolite complex,Coast Range ophiolite,,9.049,59
16122,13,large,minor,peridotit,peridotite,Pahia Intrusives,"Major:: {gabbro},Minor:: {norite, peridotite, troctolite}",6.921,59;61;105;108
25224,20,large,major,serpentin,serpentinite,Snow Camp Terrane,Major: {serpentinite},0.149,88
15034,13,large,minor,dunit;harzburg,dunite,Marguerite Amphibolite,"Major:: {amphibolite},Minor:: {gabbro, gabbronorite, troctolite, dunite, harzburgite, pelite}",2.259,7;59;86;105;128
19200,20,large,major,serpentin,serpentinite,Applegate Group,Major: {serpentinite},0.674,88
88912,268,large,major,serpentin,serpentinite,Palaeozoic - serpentinite,,0.074,88;128
19545,20,large,major,serpentin,serpentinite,Baker Terrane; Miller Mountain Melange,Major: {serpentinite},0.269,88
17585,19,large,major,ultrabasic;ultramaf,ultramafic rock (undifferentiated),"Chiwaukum Schist, Nason terrane",ultrabasic (ultramafic) rocks,0.107,84
64006,139,large,major,ophiolit,ophiolite complex,"Coast Range Ophiolite, breccia",,0.446,15
25120,20,large,major,peridotit,peridotite,Sexton Mtn. Terrane; Greenback Melange,"Major: {peridotite, black, very dark green; mineralization: strong magnetism} Minor: {amphibolite}",31.558,61;86
14128,13,large,major,dunit;ultramaf,dunite,Anita Ultramafics dunite (Anita Shear Zone),"Major:: {dunite},Minor:: {harzburgite, serpentinite, mylonite}",9.24,81;88;128
17588,19,large,major,ultrabasic;ultramaf,ultramafic rock (undifferentiated),Chopaka intrusive complex,ultrabasic (ultramafic) rocks,5.078,
18855,19,large,major,ultrabasic;ultramaf,ultramafic rock (undifferentiated),"western melange belt, rocks of the",ultrabasic (ultramafic) rocks,0.683,
53539,92,large,idonly,harmonised-lith-id,,"Great Valley complex, Silica-carbonate rock",,0.011,18;88
52606,82,large,idonly,harmonised-lith-id,,Franciscan Complex,,0.681,8;10;12;14;30;45;57;63;87;88;132;161;176
45573,35,large,major,kimberlit,kimberlite,Kimberlite,,0.003,100
17791,19,large,major,ophiolit,ophiolite complex,Fidalgo ophiolite of Brown and others (1979),argillite,0.943,91
52622,82,large,idonly,harmonised-lith-id,,Great Valley Complex,,0.069,18;88
53527,92,large,idonly,harmonised-lith-id,,"Great Valley complex, Limestone",,0.002,18;30;88
19117,19,large,major,ultrabasic;ultramaf,ultramafic rock (undifferentiated),,ultrabasic (ultramafic) rocks,8.609,
18010,19,large,major,ultrabasic;ultramaf,ultramafic rock (undifferentiated),"Ingalls tectonic complex, silicate-carbonate rock of",ultrabasic (ultramafic) rocks,0.456,18
51661,69,large,major,ultramaf,ultramafic rock (undifferentiated),ultramafic and mafic rock,,3.655,161
18009,19,large,major,serpentin,serpentinite,"Ingalls tectonic complex, serpentinite of",ultrabasic (ultramafic) rocks,33.724,88
86664,236,large,major,ophiolit,ophiolite complex,Ophiolitic intrusive rocks,,14.989,59
25686,20,large,major,harzburg,harzburgite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,Major: {harzburgite} Minor: {dunite},1.69,128
17736,19,large,major,ultrabasic;ultramaf,ultramafic rock (undifferentiated),"Easton metamorphic suite, northwest Cascade system",ultrabasic (ultramafic) rocks,0.807,78
53640,93,large,major,ophiolit;ultramaf,ophiolite complex,"Great Valley Complex; Coast Range ophiolite, ultramafic rocks",,0.758,52;61;62
18005,19,large,major,ultrabasic;ultramaf,ultramafic rock (undifferentiated),Ingalls tectonic complex,ultrabasic (ultramafic) rocks,151.869,
52854,86,large,major,ophiolit,ophiolite complex,"Coast Range Ophiolite, Diabase",,10.153,70
85160,25,large,major,ultramaf,dunite,"Wyoming Province, ultramafic rocks, southwestern Montana","Major:: {dunite, pyroxenite}",3.321,62;128
42991,25,large,major,serpentin,serpentinite,"Blue Mountains island arc, serpentinite melange",Major:: {metamorphosed ultramafic rocks},0.717,88
18889,19,large,major,ultrabasic;ultramaf,ultramafic rock (undifferentiated),Yellow Aster Complex of Misch (1966),ultrabasic (ultramafic) rocks,0.343,
19544,20,large,major,serpentin,serpentinite,Baker Terrane; Miller Mountain Melange,Major: {serpentinite},12.178,88
18770,19,large,major,ultrabasic;ultramaf,ultramafic rock (undifferentiated),Tonga Formation,ultrabasic (ultramafic) rocks,0.037,
18734,19,large,major,ultrabasic;ultramaf,ultramafic rock (undifferentiated),"tectonic zone, rocks of a",ultrabasic (ultramafic) rocks,0.2,
19454,20,large,major,serpentin,serpentinite,Baker Terrane; Burnt River Schist,"Major: {quartz intrusives, veins: veinlets clinozoisite quartz}; Major: {albite pegmatite, albite quartz phenocrysts; veins: veinlets minute quartz}; Major: {serpentinite}",0.078,88;151
25104,20,large,major,serpentin,serpentinite,Sexton Mtn. Terrane; Greenback Melange,"Major: {basalt flows, matrix: serpentinite}",4.304,70;88
14815,13,large,major,serpentin,serpentinite,Knobs Gabbro,"Major:: {gabbro},Minor:: {serpentinite}",0.702,59;88
45709,38,large,idonly,harmonised-lith-id,,Franciscan Complex,,0.084,61;88
25657,20,large,major,dunit;serpentin,serpentinite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,"Major: {chromite, zones: melange; alteration: hydrothermal; matrix: serpentine}; Major: {peridotite, zones: melange; alteration: hydrothermal; matrix: serpentine}; Major: {harzburgite, alteration: hydrothermal; matrix: serpentine; zones: melange}; Major: {dunite, zones: melange; alteration: hydrothermal; matrix: serpentine}",39.866,61;128
14386,13,large,minor,ultramaf,ultramafic rock (undifferentiated),Dolphin Intrusive Complex (Paringa Suite),"Major:: {diorite},Minor:: {quartz diorite, tonalite, granodiorite, granite, ultramafics}",1.826,53;55;57;58
25258,20,large,major,serpentin,peridotite,Snow Camp Terrane; Coast Range Ophiolite,Major: {peridotite}; Major: {serpentinite} Minor: {meta-volcanic rocks}; Minor: {meta-sedimentary rocks},7.082,61;63;88;111
16587,13,large,major,peridotit;serpentin;ultramaf,serpentinite,Undifferentiated Dun Mountain Ultramafics Group weakly serpentinised peridotite,"Major:: {peridotite},Minor:: {harzburgite, dunite, lherzolite, wehrlite, serpentinite, rodingite}",39.583,61;88;128
45480,33,large,major,ultramaf,ultramafic rock (undifferentiated),Ultramafic rock,,0.378,133;161
16176,13,large,major,pyroxenit,pyroxenite,Pokororo Pyroxenite (Riwaka Igneous Complex Group),"Major:: {clinopyroxenite},Minor:: {pyroxenite, peridotite, dunite}",11.82,61;62;128
25701,20,large,major,serpentin,serpentinite,Western Klamath Terrane; Smith River Subterrane; Josephine Ophiolite,"Major: {pillow flows, alteration: hydrothermal; matrix: serpentine; zones: melange}; Major: {breccia flows, zones: melange; alteration: hydrothermal; matrix: serpentine} Minor: {volcanic rocks}",0.121,15;63
19239,20,large,minor,serpentin,serpentinite,Applegate Group; Applegate Amphibolite,"Major: {mica schist, mineralogy: plagioclase, quartz, hornblende}; Major: {talc schist, mineralogy: plagioclase, biotite(?)}; Major: {amphibolite schist, mineralogy: biotite} Minor: {serpentinite}",88.144,84;86;88
