dep_id,site_name,latitude,longitude,country,state,commod1,commod2,commod3,dev_stat,prod_size,ore,gangue,hrock_type,hrock_unit,asbestos,ultramafic_host_text
10002318,South Kodiak Island Beaches,56.97937,-154.44243,United States,Alaska,Gold,"PGE, Chromium",,Past Producer,,Gold,,"Clay, Mud,Gravel,Sand and Gravel",,False,False
10002326,Bohemia Basin Nickel-Copper Prospect,57.9761,-136.42455,United States,Alaska,"Nickel, Copper",,Cobalt,Occurrence,N,"Chalcopyrite, Pentlandite",,Norite,,False,False
10002327,Bohemia Basin Nickel-Copper Prospect,57.98471,-136.43427,United States,Alaska,"Nickel, Copper",,Cobalt,Occurrence,N,"Chalcopyrite, Pentlandite",,Norite,,False,False
10002338,Mirror Harbor Copper-Nickel Prospect,57.79443,-136.32093,United States,Alaska,"Nickel, Copper",,,Occurrence,N,"Chalcopyrite, Niccolite, Pentlandite, Pyrrhotite","Plagioclase, Pyroxene",Norite,,False,False
10002339,Davison Bay Nickel-Copper Prospect,57.78804,-136.31371,United States,Alaska,"Nickel, Copper",,,Occurrence,N,"Chalcopyrite, Pentlandite, Pyrrhotite","Plagioclase, Pyroxene",Norite,,False,False
10002340,East of Davison Bay Nickel-Copper Prospect,57.78554,-136.30954,United States,Alaska,"Nickel, Copper",,,Occurrence,N,"Chalcopyrite, Pentlandite, Pyrrhotite","Plagioclase, Pyroxene",Norite,,False,False
10002377,Big Ledge Nickel-Copper Prospect,57.80279,-134.9945,United States,Alaska,"Nickel, Copper",,Zinc,Occurrence,N,"Chalcopyrite, Pentlandite, Pyrrhotite, Sphalerite","Calcite, Pyrite, Quartz",Diabase,,False,False
10002382,Unnamed Chromite Occurrence,57.10165,-135.3028,United States,Alaska,Chromium,,,Occurrence,N,Chromite,,Serpentinite,,False,True
10002392,"Kelp Bay, the Basin Copper-Nickel Occurrence",57.27194,-134.90114,United States,Alaska,Copper,Nickel,,Occurrence,N,Chalcopyrite,Pyrite,Felsic Volcanic Rock,,False,False
10002396,Ebba Gold-Silver-Nickel-Copper Prospect,57.66391,-134.2278,United States,Alaska,"Gold, Silver","Nickel, Copper",,Occurrence,N,"Chalcopyrite, Gold, Pyrrhotite",,,,False,False
10002447,Hill Chromite Prospects,56.95944,-135.00473,United States,Alaska,Chromium,,,Occurrence,N,Chromite,"Olivine, Pyroxene, Serpentine",Dunite,,False,True
10002448,Snipe Bay Nickel-Copper Prospect,56.42388,-134.95748,United States,Alaska,"Copper, Nickel",,Silver,Occurrence,N,"Chalcopyrite, Pentlandite","Apatite, Hornblende, Magnetite, Plagioclase, Pyrite, Pyrrhotite",,,False,False
10002472,Akwe Beach,59.30969,-139.14222,United States,Alaska,"Titanium, Gold, Iron","Chromium, Zirconium",,Occurrence,,"Chromite, Ilmenite, Magnetite, Rutile, Zircon, Gold",Garnet,Sand and Gravel,,False,False
10002482,Upper Tuluksak River,61.01626,-159.92894,United States,Alaska,Gold,Platinum,,Past Producer,,Gold,,Alluvium,,False,False
10002520,Unnamed (northwest of hill 1325),64.17752,-156.76809,United States,Alaska,Chromium,,,Occurrence,,Chromite,,,,False,False
10002521,Unnamed (southwest of hill 2120),64.21335,-156.66809,United States,Alaska,Chromium,,,Occurrence,,Chromite,,,,False,False
10002522,Unnamed (northwest of hill 2120),64.22057,-156.66198,United States,Alaska,Chromium,,,Occurrence,,Chromite,,,,False,False
10002523,Unnamed (east of hill 2120),64.21947,-156.59809,United States,Alaska,Chromium,,,Occurrence,,Chromite,,,,False,False
10002691,Lucky Gulch Placer,64.94978,-141.58748,United States,Alaska,Gold,,Platinum,Past Producer,S,Gold,,,,False,False
10002582,Hurst Mountain Occurence.,63.23193,-156.93855,United States,Alaska,"Chromium, Platinum",,,Occurrence,N,"Chromite, Platinum",Spinel,Dunite,,False,True
10002583,Mt. Hurst Occurrence,63.22582,-156.94188,United States,Alaska,Chromium,,,Occurrence,N,Chromite,,Dunite,,False,True
10002584,Mt. Hurst Occurrence,63.22387,-156.95021,United States,Alaska,Chromium,,,Occurrence,N,Chromite,,Dunite,,False,True
10002585,Mt. Hurst Occurrence,63.22249,-156.93966,United States,Alaska,Chromium,,,Occurrence,N,Chromite,,,,False,False
10002586,Mt. Hurst Occurrence,63.2186,-156.94966,United States,Alaska,Chromium,,,Occurrence,N,Chromite,,Dunite,,False,True
10002587,Mt. Hurst Occurrence,63.21665,-156.94966,United States,Alaska,Chromium,,,Occurrence,N,Chromite,,Dunite,,False,True
10002588,Mt. Hurst Occurrence,63.21193,-156.94966,United States,Alaska,Chromium,,,Occurrence,N,Chromite,,Dunite,,False,True
10002603,Chip-Loy,62.16557,-154.38283,United States,Alaska,"Nickel, Cobalt, Copper","Silver, Iron, Gold",,Prospect,,"Bravoite, Chalcopyrite, Cubanite, Galena, Pentlandite, Sphalerite, Tetradymite, Violarite",Ilmenite,Limestone,,False,False
10002630,Happy Creek,62.38217,-158.01987,United States,Alaska,Gold,Silver,"REE, Tungsten, Chromium, Tin, Mercury, Antimony",Past Producer,S,"Cinnabar, Gold, Scheelite, Stibnite","Monazite, Zircon","Slate,Gravel,Argillite,Sandstone",,False,False
10002631,Lower Chicken Creek,62.34911,-157.96292,United States,Alaska,Gold,,"Mercury, Antimony, Chromium, Tungsten",Past Producer,S,Cinnabar,"Allanite, Magnetite",Sand and Gravel,,False,False
10002635,Otter Creek,62.45023,-157.93571,United States,Alaska,Gold,Silver,"Tungsten, Lead, Tin, Chromium, Mercury, Antimony",Past Producer,S,Gold,"Garnet, Ilmenite, Magnetite, Pyrite","Gravel,Shale,Sandstone,Basalt",,False,False
10002637,Malamute Pup Gulch,62.45829,-157.91376,United States,Alaska,Gold,,"Tungsten, Tin, Mercury, Chromium",Past Producer,S,"Cinnabar, Gold","Cassiterite, Chromite, Realgar, Scheelite",Basalt,,False,False
10002638,Granite Creek,62.46329,-157.90182,United States,Alaska,Gold,Chromium,,Past Producer,,Gold,Chromite,Sandstone,,False,False
10002641,Moore Creek,62.59914,-157.15265,United States,Alaska,Gold,Silver,"Tin, Mercury, Chromium",Past Producer,S,"Cassiterite, Chromite, Cinnabar, Gold","Pyrite, Scheelite, Zircon","Gravel,Shale,Sandstone,Basalt,Granite",,False,False
10002642,Fourth of July Creek,62.66942,-157.12294,United States,Alaska,Gold,Chromium,,Past Producer,,Gold,,,,False,False
10002696,Wolf Creek Placer,64.80951,-141.32773,United States,Alaska,Gold,,"Chromium, REE",Past Producer,S,"Chromite, Gold, Monazite",,,,False,False
10002667,Flume Creek Prospect,64.98866,-142.42918,United States,Alaska,Gold,,"Chromium, Silver",Occurrence,N,"Chromite, Gold",Pyrite,Diorite,,False,False
10002669,Eagle Bluff Occurrence,64.79866,-142.20276,United States,Alaska,"Gold, Nickel, Cobalt",,,Occurrence,N,Gold,,Greenstone,,False,False
10002711,Chicken Creek Placer,64.07975,-141.92435,United States,Alaska,Gold,,Tungsten,Producer,S,"Gold, Scheelite",,"Serpentinite,Gravel",,False,True
10002714,"Fortymile R., Mosquito Fk. Placer",64.06031,-141.84768,United States,Alaska,Gold,Silver,"REE, Tungsten, Thorium, Phosphorus-Phosphates, Tin",Past Producer,S,Scheelite,"Barite, Garnet, Magnetite, Olivine, Pyrite, Sphene, Tourmaline, Zircon",,,False,True
10002731,Boulder Creek Occurrence,65.13238,-151.08029,United States,Alaska,,,Chromium,Occurrence,N,Chromite,,Serpentinite,,False,True
10002734,Hot Springs Dome Prospect,65.02878,-150.74749,United States,Alaska,"Gold, Silver","Copper, Lead, Cobalt","Nickel, REE, Manganese",Occurrence,N,"Chalcopyrite, Gold, Monazite, Silver","Calcite, Goethite, Hematite, Limonite, Pyrite, Pyrrhotite, Quartz, Siderite",Argillite,,False,False
10002742,American Creek Placer,65.34961,-151.18031,United States,Alaska,Gold,,Chromium,Producer,S,Chromite,"Barite, Hematite, Ilmenite, Magnetite, Pyrite",,,False,False
10002749,Sullivan Creek Placer,65.09405,-150.87945,United States,Alaska,"Gold, Tin, Silver",,"Copper, Chromium, Lead, REE, Rhenium",Past Producer,S,Cassiterite,"Anatase, Apatite, Brookite, Copper, Magnetite, Pyrite, Zircon","Quartzite,Phyllite",,False,False
10002753,Cache Creek Placer,65.09905,-150.81973,United States,Alaska,"Gold, Tin",Silver,"Chromium, Rhenium",Past Producer,S,"Cassiterite, Chromite","Barite, Ilmenite, Magnetite, Picotite","Slate,Quartzite,Limestone",,False,False
10002769,Little Minook Creek Placer,65.45853,-150.03697,United States,Alaska,Gold,Silver,"Tungsten, Chromium, Copper, Lead, Manganese",Producer,S,"Chalcopyrite, Gold","Argentite, Barite, Copper, Garnet, Hematite, Ilmenite, Magnetite, Picotite, Pyrite, Sphene, Tetradymite, Zircon","Sandstone,Tuff,Diabase,Slate,Quartzite,Gravel",,False,False
10002772,Woodchopper Creek Placer,65.29476,-143.41175,United States,Alaska,Gold,Platinum,REE,Producer,S,"Gold, Monazite, Platinum",,,,False,False
10002778,Fourth of July Creek Placer,65.1345,-141.98335,United States,Alaska,Gold,"Platinum, Silver",Mercury,Past Producer,S,"Cinnabar, Gold, Platinum, Silver",,Sandstone,,False,False
10002780,Porcupine River,67.14985,-141.69301,United States,Alaska,Nickel,"Copper, Zinc, Vanadium, Lead",,Occurrence,,,,,,False,False
10002861,Moose Creek Placer,64.03851,-148.97928,United States,Alaska,Gold,,"Mercury, Platinum, Tungsten, Tin",Producer,S,"Gold, Platinum",,,,False,False
10002863,California Creek Placer,64.04962,-148.72371,United States,Alaska,Gold,,"Mercury, Platinum",Producer,S,Gold,,Schist,,False,False
10002888,Parker,65.49356,-148.38609,United States,Alaska,Chromium,Nickel,,Occurrence,,Chromite,Spinel,Serpentinite,,False,True
10003024,Granite Creek Placer,64.34949,-155.43086,United States,Alaska,Gold,Platinum,,Past Producer,S,"Gold, Platinum",,,,False,False
10002909,Griffin,65.50773,-148.5361,United States,Alaska,Gold,"Chromium, Nickel",,Prospect,,"Chromite, Gold, Pentlandite, Pyrite",,Metasedimentary Rock,,False,False
10002911,Ruth Creek,65.50967,-148.53498,United States,Alaska,Gold,"Silver, Chromium",,Prospect,,"Arsenopyrite, Chromite, Gold, Pyrite",,Limestone,,False,False
10002981,Ruth Creek Placer,65.52134,-148.54332,United States,Alaska,Gold,,"REE, Antimony, Chromium, Mercury, Tungsten",Producer,S,"Cinnabar, Gold, Scheelite",Pyrite,"Diorite,Gravel,Shale,Chert",,False,False
10002982,Lillian Creek Placer,65.51078,-148.55582,United States,Alaska,Gold,,"Antimony, Tungsten, Mercury, Chromium",Producer,S,Gold,"Barite, Ilmenite, Limonite, Magnetite, Picotite, Pyrite, Zircon","Sandstone,Slate,Quartzite,Greenstone,Gravel,Shale",,False,False
10002983,Lucille Creek,65.53773,-148.45693,United States,Alaska,Gold,Chromium,,Prospect,,"Chromite, Gold",,,,False,False
10002984,Amy Creek,65.54273,-148.4411,United States,Alaska,Gold,"Antimony, Chromium",,Past Producer,,"Chromite, Gold, Stibnite",,Gravel,,False,False
10002985,Lucky Creek (also known as Goodluck Creek),65.55161,-148.42498,United States,Alaska,Gold,"Tin, REE, Mercury, Chromium",,Past Producer,,"Cassiterite, Chromite, Cinnabar, Gold",,,,False,False
10003060,Bear Creek Placer,66.18841,-156.70889,United States,Alaska,Gold,,"Rhenium, Tin, Thorium, Uranium, Platinum",Producer,S,"Cassiterite, Gold, Platinum",,Glacial Sediment,,False,False
10003070,Unnamed (mouth of Stockley Creek),66.98954,-156.85344,United States,Alaska,Nickel,Asbestos,,Occurrence,,,Antigorite,,,True,False
10003076,Upper Dahl Creek,66.9751,-156.86261,United States,Alaska,Gold,"Silver, Cadmium, Copper, Chromium, Jade",,Past Producer,,"Gold, Silver",,Gravel,,False,False
10003135,Asik Mountain Occurrence,67.44943,-162.42029,United States,Alaska,Chromium,,,Occurrence,N,Chromite,Magnetite,Dunite,,False,True
10003143,Misheguk Mountain--west,68.24948,-161.06372,United States,Alaska,"Chromium, PGE",Nickel,,Occurrence,,"Chromite, Garnierite",,Serpentinite,,False,True
10003146,Avan River,68.23946,-161.93374,United States,Alaska,Chromium,Nickel,,Occurrence,,Chromite,,Ultramafic Intrusive Rock,,False,True
10003154,Siniktanneyak Mtn.,68.32954,-158.45368,United States,Alaska,Chromium,Silver,,Occurrence,,Chromite,,Peridotite,,False,True
10003183,Peace River Placer Occurrence,65.47718,-161.0811,United States,Alaska,"Uranium, Thorium, Bismuth","Copper, Gold, Lead, Chromium","Tungsten, Zinc, Molybdenum, Silver",Occurrence,N,"Bornite, Chalcopyrite, Chromite, Galena, Gold, Molybdenite, Scheelite, Sphalerite",,,,False,False
10003187,Rube Creek,65.3594,-161.06331,United States,Alaska,Gold,"Platinum, Uranium",,Past Producer,,"Gold, Platinum","Hematite, Zircon",,,False,False
10003188,Sweepstakes Creek Placer,65.34383,-161.30331,United States,Alaska,Gold,Platinum,"Thorium, Uranium",Past Producer,S,"Gold, Platinum","Garnet, Hematite, Ilmenite, Pyrite, Zircon",Gravel,,False,False
10003189,Bear Gulch Placer,65.348,-161.32831,United States,Alaska,"Gold, Platinum",,,Past Producer,S,"Gold, Platinum",,,,False,False
10003191,Dime Creek Placer,65.20772,-161.16162,United States,Alaska,Gold,Platinum,Chromium,Past Producer,S,Gold,,,,False,False
10003228,Anikovik River Placer,65.50565,-167.63202,United States,Alaska,Chromium,"Tin, Gold",,Occurrence,N,Chromite,"Apatite, Augite, Limonite, Olivine, Pyrite","Quartzite,Phyllite,Shale,Limestone",,False,True
10003398,Corky,62.94969,-143.70263,United States,Alaska,Asbestos,,,Occurrence,,,,,,True,False
10003349,Timber/Marten Creeks,67.41978,-145.60319,United States,Alaska,Chromium,,,Occurrence,,Chromite,,,,False,False
10003351,Christian River Chromium,67.38978,-145.62318,United States,Alaska,Chromium,PGE,,Prospect,,Chromite,,,,False,False
10003383,Outwash Creek Southwest,68.14961,-155.25358,United States,Alaska,"Lead, Zinc","Manganese, Nickel",,Occurrence,,"Galena, Sphalerite",,,,False,False
10003394,Avan Hills,68.24946,-161.90374,United States,Alaska,"PGE, Chromium",,,Occurrence,,,,,,False,False
10003395,Kugururok River Chromite,68.11947,-161.56371,United States,Alaska,Chromium,,,Occurrence,,Chromite,,,,False,False
10003396,Kugururok  River,68.16947,-161.43371,United States,Alaska,Chromium,,,Occurrence,,Chromite,,,,False,False
10003397,Misheguk Mountain--east,68.24948,-161.00371,United States,Alaska,"Asbestos, Chromium, Copper",,,Occurrence,,Chromite,,,,True,False
10003399,Carden Hills,62.29972,-141.2025,United States,Alaska,Chromium,PGE,,Prospect,,Chromite,,,,False,False
10003400,Unnamed (south of Mirror Creek),62.52362,-141.16558,United States,Alaska,Chromium,,,Occurrence,,Chromite,,,,False,False
10003445,Four-in-One,61.08958,-147.29258,United States,Alaska,"Nickel, Copper, Gold, Silver",,,Prospect,,"Chalcopyrite, Pyrite",,,,False,False
10003483,Unnamed,61.72955,-149.39268,United States,Alaska,Talc-Soapstone,,,Occurrence,,,,,,False,False
10003514,Red Fox Creek,62.1896,-147.38267,United States,Alaska,Gold,Platinum,,Past Producer,,Gold,,,,False,False
10003519,Unnamed (at east end of Devils Canyon),62.80958,-149.19277,United States,Alaska,Gold,Platinum,,Occurrence,,Gold,,,,False,False
10003520,Tyone Creek,62.1696,-147.35267,United States,Alaska,Gold,Platinum,,Past Producer,,Gold,,,,False,False
10003522,Busch Creek,62.4796,-147.75271,United States,Alaska,Gold,Platinum,,Past Producer,,Gold,,,,False,False
10003530,Watana Creek,62.8596,-148.22275,United States,Alaska,Gold,Platinum,,Prospect,,Gold,,,,False,False
10003538,Little Oshetna River,62.1896,-147.70268,United States,Alaska,Gold,Platinum,,Prospect,,Gold,,,,False,False
10003551,Miners Point,57.8694,-153.69248,United States,Alaska,Chromium,,,Occurrence,,Chromite,,,,False,False
10003554,Saddle Mountain,57.78939,-153.88247,United States,Alaska,Chromium,,,Occurrence,,Chromite,,,,False,False
10003559,Cape Chiniak,57.61942,-152.15243,United States,Alaska,Platinum,,,Prospect,,Platinum,,,,False,False
10003562,Ikoygak Creek,63.67912,-171.66322,United States,Alaska,Chromium,,,Occurrence,,Chromite,,,,False,False
10003575,Halibut Bay 48,57.35826,-154.60052,United States,Alaska,Chromium,,,Occurrence,,Chromite,,,,False,False
10003577,Grant Lagoon,57.45938,-154.55246,United States,Alaska,Chromium,,,Occurrence,,Chromite,,,,False,False
10003583,Gurney Bay,57.32937,-154.73246,United States,Alaska,Chromium,,,Occurrence,,Chromite,,,,False,False
10003586,Halibut Bay 49,57.36048,-154.60052,United States,Alaska,Chromium,,,Occurrence,,Chromite,,,,False,False
10003589,Sturgeon River,57.40938,-154.52246,United States,Alaska,Chromium,,,Occurrence,,Chromite,,,,False,False
10003613,Blanca Dinero,60.34943,-154.11267,United States,Alaska,Asbestos,,,Occurrence,,,,,,True,False
10003627,Chakina River,61.11244,-143.1144,United States,Alaska,"Chromium, Nickel",,,Occurrence,N,,,,,False,False
10003628,Unnamed (north of Klu River),61.21855,-143.30026,United States,Alaska,Chromium,,,Occurrence,N,,,,,False,False
10003646,Unnamed On Blashke Islands,56.12167,-132.88962,United States,Alaska,"Chromium, Copper, Nickel, PGE",,,Occurrence,N,,,,,False,False
10003668,Clums Fork,65.09944,-145.45873,United States,Alaska,Diamond,,,Occurrence,N,,,,,False,False
10003725,Jiaodingshan,29.50717,102.96915,China,Sichuan [Szechwan],Manganese,Cobalt,Nickel,Past Producer,M,"Psilomelane, Rhodochrosite",Calcite,"Shale,Limestone",,False,False
10004133,King Tut,-28.3919,-67.93557,Argentina,La Rioja,"Gold, Cobalt",Silver,Nickel,Occurrence,Y,,,Slate,Formation Suri,False,False
10004148,"Santa Rita, Mina",-28.32385,-68.41976,Argentina,La Rioja,"Lead, Zinc",,Silver,Occurrence,Y,Galena,,"Marble,Schist,Serpentinite",Formation Espinal,False,True
10004407,La Purisima Mine,-22.82391,-65.53832,Argentina,Jujuy,"Lead, Zinc, Copper, Cobalt, Nickel, Uranium",,,Past Producer,Y,"Chalcocite, Chalcopyrite, Galena, Malachite, Pitchblende, Pyrite, Sphalerite","Barite, Calcite, Quartz",Schist,Acoite Formation,False,False
10004642,La Armonia Mine,-28.45024,-68.44948,Argentina,La Rioja,Asbestos,,,Occurrence,U,"Anthophyllite, Chrysotile",,Serpentinite,Espinal Formation,True,True
10004644,Santa Cecilia Occurrence,-28.6869,-69.14727,Argentina,La Rioja,Magnesite,,,Occurrence,N,,,,,False,False
10004749,La Viuda Mine,-28.95329,-67.80696,Argentina,La Rioja,"Lead, Silver, Zinc",,"Nickel, Iron, Cobalt",Past Producer,Y,"Argentite, Chalcopyrite, Galena, Marcasite, Pyrite, Sphalerite, Tetrahedrite","Barite, Calcite, Quartz","Schist,Mudstone,Shale,Sandstone",Negro Peinado Formation,False,False
10004756,Amelia Occurrence,-29.00524,-68.41391,Argentina,La Rioja,Asbestos,,,Occurrence,N,Asbestos,,,,True,False
10004764,Ceferino Namuncura Occurrence,-29.16468,-68.40947,Argentina,La Rioja,Asbestos,,,Occurrence,N,Asbestos,,Alluvium,,True,False
10004770,Santa Elena Occurrence,-29.25413,-68.3553,Argentina,La Rioja,Talc-Soapstone,,,Occurrence,N,Pyrophyllite,,Schist,,False,False
10004771,La Merced Prospect,-29.27663,-68.3153,Argentina,La Rioja,"Graphite, Vermiculite",,,Occurrence,N,"Graphite, Vermiculite",,"Quartzite,Schist,Amphibolite,Limestone",,False,False
10004775,El Indio Occurrence,-29.31135,-68.2503,Argentina,La Rioja,Talc-Soapstone,,,Occurrence,N,Talc,,Alluvium,,False,False
10004778,Guaica I-Ii Occurrence,-29.34606,-67.90168,Argentina,La Rioja,Talc-Soapstone,,,Occurrence,N,Pyrophyllite,,"Quartzite,Phyllite,Schist",,False,False
10004786,Los Dos Occurrence,-29.24551,-67.82863,Argentina,La Rioja,"Vermiculite, Graphite",,,Occurrence,N,"Graphite, Vermiculite",,Sandstone,,False,False
10004792,Bolsita,-28.41246,-67.9364,Argentina,La Rioja,"Cobalt, Nickel, Gold, Silver",,,Past Producer,S,"Chalcopyrite, Cobaltite, Pyrite, Pyrrhotite",,Slate,Suri Formation,False,False
10004793,Boni,-28.27496,-68.15253,Argentina,La Rioja,Asbestos,,,Occurrence,U,"Anthophyllite, Chrysotile",,Serpentinite,,True,True
10004794,El Infiernillo,-28.41552,-68.13586,Argentina,La Rioja,Asbestos,,,Occurrence,U,"Anthophyllite, Chrysotile",,Serpentinite,,True,True
10004795,Casale,-28.44857,-68.16586,Argentina,La Rioja,Asbestos,,,Occurrence,U,"Anthophyllite, Chrysotile",,Serpentinite,,True,True
10004796,Santa Catalina,-28.43524,-68.20391,Argentina,La Rioja,Asbestos,,,Occurrence,U,"Anthophyllite, Chrysotile",,Serpentinite,,True,True
10004797,Estrella,-28.39329,-68.20225,Argentina,La Rioja,Asbestos,,,Occurrence,U,"Anthophyllite, Chrysotile",,Serpentinite,,True,True
