z,x,y,source_id,n_features
8,98,70,2,14
8,98,71,2,12
8,99,56,147,1
8,99,57,147,1
8,99,58,147,1
8,99,59,147,1
8,99,60,147,1
8,99,61,147,1
8,99,62,2,1
8,99,62,147,1
8,99,63,147,1
8,99,63,2,1
8,99,64,147,1
8,99,64,2,1
8,99,65,2,10
8,99,66,2,26
8,99,67,2,22
8,99,68,2,11
8,99,69,2,5
8,99,70,2,3
8,99,71,2,3
8,100,56,147,1
8,100,57,147,1
8,100,58,147,1
8,100,59,147,1
8,100,60,147,1
8,100,61,2,1
8,100,61,147,1
8,100,62,2,1
8,100,62,147,1
8,100,63,2,2
8,100,64,2,22
8,100,65,2,29
8,100,66,2,1
8,100,67,2,4
8,100,68,2,3
8,100,69,2,2
8,100,70,2,3
8,100,71,2,3
8,101,56,147,1
8,101,57,147,1
8,101,58,147,1
8,101,59,147,1
8,101,60,147,1
8,101,61,2,1
8,101,61,147,1
8,101,62,2,1
8,101,63,2,23
8,101,64,2,36
8,101,65,2,23
8,101,66,2,2
8,101,67,2,3
8,101,68,2,2
8,101,69,2,2
8,101,70,2,1
8,101,71,2,1
8,102,56,147,1
8,102,57,147,1
8,102,58,147,1
8,102,59,2,1
8,102,59,147,1
8,102,60,2,1
8,102,60,147,1
8,102,61,2,1
8,102,61,147,1
8,102,62,2,3
8,102,63,2,24
8,102,64,2,32
8,102,65,2,14
8,102,66,2,5
8,102,67,2,3
8,102,68,2,2
8,102,69,2,1
8,102,70,2,1
8,102,71,2,1
8,103,56,147,1
8,103,57,147,1
8,103,57,2,1
8,103,58,147,1
8,103,58,2,1
8,103,59,2,2
8,103,59,147,1
8,103,60,2,11
8,103,61,2,30
8,103,62,2,23
8,103,63,2,38
8,103,64,2,14
8,103,65,2,3
8,103,66,2,2
8,103,67,2,2
8,103,68,2,1
8,103,69,2,1
8,103,70,2,1
8,103,71,2,2
8,104,48,147,1
8,104,49,147,1
8,104,50,147,1
8,104,51,147,1
8,104,52,147,1
8,104,53,147,1
8,104,54,147,1
8,104,55,147,1
8,104,56,147,1
8,104,56,2,1
8,104,57,147,1
8,104,57,2,1
8,104,58,2,3
8,104,59,2,16
8,104,60,2,40
8,104,61,2,45
8,104,62,2,20
8,104,63,2,5
8,105,48,147,1
8,105,48,2,1
8,105,49,147,1
8,105,49,2,1
8,105,50,147,1
8,105,50,2,1
8,105,51,147,1
8,105,51,2,1
8,105,52,147,1
8,105,52,2,1
8,105,53,147,1
8,105,53,2,1
8,105,54,147,1
8,105,54,2,1
8,105,55,147,1
8,105,55,2,1
8,105,56,147,1
8,105,56,2,1
8,105,57,2,1
8,105,58,2,5
8,105,59,2,22
8,105,60,2,38
8,105,61,2,17
8,105,62,2,1
8,105,63,2,3
8,106,48,2,2
8,106,49,2,8
8,106,50,2,1
8,106,51,2,1
8,106,52,2,3
8,106,53,2,17
8,106,54,2,7
8,106,55,2,6
8,106,56,2,14
8,106,57,2,9
8,106,58,2,13
8,106,59,2,25
8,106,60,2,26
8,106,61,2,6
8,106,62,2,3
8,106,63,2,3
8,107,48,2,27
8,107,49,2,25
8,107,50,2,26
8,107,51,2,7
8,107,52,2,16
8,107,53,2,28
8,107,54,2,28
8,107,55,2,22
8,107,56,2,30
8,107,57,2,21
8,107,58,2,15
8,107,59,2,17
8,107,60,2,11
8,107,61,2,3
8,107,62,2,1
8,107,63,2,1
8,108,48,2,17
8,108,49,2,19
8,108,50,2,38
8,108,51,2,19
8,108,52,2,13
8,108,53,2,18
8,108,54,2,19
8,108,55,2,18
8,108,56,2,18
8,108,57,2,23
8,108,58,2,12
8,108,59,2,18
8,108,60,2,11
8,108,61,2,3
8,108,62,2,1
8,108,63,2,2
8,109,48,2,14
8,109,49,2,13
8,109,50,2,23
8,109,51,2,33
8,109,52,2,29
8,109,53,2,31
8,109,54,2,35
8,109,55,2,30
8,109,56,2,15
8,109,57,2,18
8,109,58,2,22
8,109,59,2,14
8,109,60,2,4
8,109,61,2,2
8,109,62,2,2
8,109,63,2,2
8,110,48,2,15
8,110,49,2,15
8,110,50,2,11
8,110,51,2,10
8,110,52,2,32
8,110,53,2,34
8,110,54,2,17
8,110,55,2,9
8,110,56,2,10
8,110,57,2,24
8,110,58,2,13
8,110,59,2,5
8,110,60,2,1
8,110,61,2,2
8,110,62,2,2
8,110,63,2,2
8,111,48,2,22
8,111,49,2,16
8,111,50,2,18
8,111,51,2,15
8,111,52,2,25
8,111,53,2,24
8,111,54,2,5
8,111,55,2,12
8,111,56,2,7
8,111,57,2,18
8,111,58,2,5
8,111,59,2,3
8,111,60,2,2
8,111,61,2,2
8,111,62,2,3
8,111,63,2,4
8,112,88,147,2
8,112,89,147,2
8,112,90,147,2
8,112,91,147,2
8,112,92,147,1
8,112,93,147,1
8,112,94,147,1
8,112,95,147,1
8,112,96,147,2
8,112,97,147,2
8,112,98,147,2
8,112,99,147,2
8,112,100,147,1
8,112,101,147,3
8,112,102,147,2
8,112,103,147,3
8,113,88,147,1
8,113,89,147,1
8,113,90,147,1
8,113,91,147,1
8,113,92,147,1
8,113,93,147,2
8,113,94,147,2
8,113,95,147,2
8,113,96,147,3
8,113,97,147,2
8,113,98,147,2
8,113,99,147,2
8,113,100,147,2
8,113,101,147,2
8,113,102,147,1
8,113,103,147,1
8,114,88,147,2
8,114,89,147,2
8,114,90,147,2
8,114,91,147,2
8,114,92,147,2
8,114,93,147,3
8,114,94,147,2
8,114,95,147,2
8,114,96,147,2
8,114,97,147,1
8,114,98,147,1
8,114,99,147,2
8,114,100,147,2
8,114,101,147,1
8,114,102,147,1
8,114,103,147,1
8,115,88,147,2
8,115,89,147,2
8,115,90,147,2
8,115,91,147,2
8,115,92,147,2
8,115,93,147,2
8,115,94,147,1
8,115,95,147,1
8,115,96,147,1
8,115,97,147,1
8,115,98,147,1
8,115,99,147,2
8,115,100,147,1
8,115,101,147,1
8,115,102,147,1
8,115,103,147,2
8,115,103,190,1
8,116,88,147,2
8,116,89,147,2
8,116,90,147,2
8,116,91,147,2
8,116,92,147,1
8,116,93,147,1
8,116,94,147,1
8,116,95,147,1
8,116,96,147,1
8,116,97,147,1
8,116,98,147,2
8,116,99,147,2
8,116,100,147,1
8,116,101,147,1
8,116,102,147,2
8,116,103,147,4
8,116,103,190,1
8,117,88,147,1
8,117,89,147,1
8,117,90,147,1
8,117,91,147,1
8,117,92,147,1
8,117,93,147,1
8,117,94,147,1
8,117,95,147,2
8,117,96,147,2
8,117,97,147,2
8,117,98,147,2
8,117,99,147,1
8,117,100,147,1
8,117,101,147,2
8,117,102,147,2
8,117,103,147,1
8,118,88,147,2
8,118,89,147,3
8,118,90,147,1
8,118,91,147,1
8,118,92,147,1
8,118,93,147,2
8,118,94,147,3
8,118,95,147,3
8,118,96,147,2
8,118,97,147,1
8,118,98,147,1
8,118,99,147,2
8,118,100,147,2
8,118,101,147,2
8,118,102,147,2
8,118,103,147,2
8,119,88,147,1
8,119,89,147,3
8,119,90,147,3
8,119,91,147,1
8,119,92,147,2
8,119,93,147,4
8,119,94,147,3
8,119,95,147,2
8,119,96,147,3
8,119,97,147,3
8,119,98,147,4
8,119,99,147,5
8,119,100,147,2
8,119,101,147,2
8,119,102,147,2
8,119,103,147,2
8,120,72,2,6
8,120,72,147,3
8,120,73,2,4
8,120,73,147,2
8,120,74,7,2
8,120,74,2,2
8,120,74,147,1
8,120,75,7,5
8,120,75,147,2
8,120,76,7,1
8,120,76,147,1
8,120,77,147,1
8,120,77,7,5
8,120,78,147,1
8,120,78,7,7
8,120,79,147,4
8,120,79,7,3
8,120,80,147,5
8,120,80,7,2
8,120,81,7,8
8,120,81,147,10
8,120,82,7,17
8,120,82,147,23
8,120,83,7,3
8,120,83,147,8
8,120,84,7,15
8,120,84,147,16
8,120,85,147,7
8,120,85,7,6
8,120,86,147,2
8,120,86,7,3
8,120,87,147,1
8,120,88,147,1
8,120,89,147,3
8,120,90,147,4
8,120,91,147,2
8,120,92,147,2
8,120,93,147,4
8,120,94,147,4
8,120,95,147,5
8,120,96,147,4
8,120,97,147,6
8,120,98,147,4
8,120,99,147,4
8,120,100,147,3
8,120,101,147,3
8,120,102,147,3
8,120,103,147,3
8,121,72,147,4
8,121,73,147,4
8,121,74,147,3
8,121,75,147,3
8,121,76,147,9
8,121,77,23,10
8,121,77,147,7
8,121,78,147,12
8,121,79,147,15
8,121,80,147,25
8,121,81,147,18
8,121,82,147,28
8,121,83,147,22
8,121,84,147,33
8,121,85,147,20
8,121,86,147,2
8,121,87,147,2
8,121,88,147,2
8,121,89,147,2
8,121,90,147,3
8,121,91,147,2
8,121,92,147,3
8,121,93,77,121
8,121,93,147,10
8,121,94,77,306
8,121,94,147,18
8,121,95,77,13
8,121,95,147,40
8,121,96,147,35
8,121,97,147,63
8,121,98,147,46
8,121,99,147,32
8,121,100,147,1
8,121,101,147,1
8,121,102,147,4
8,121,102,190,2
8,121,103,190,13
8,121,103,147,5
8,122,72,147,4
8,122,73,147,6
8,122,74,147,4
8,122,75,147,4
8,122,76,23,23
8,122,76,147,15
8,122,77,23,289
8,122,77,147,20
8,122,78,23,90
8,122,78,147,10
8,122,79,147,13
8,122,80,23,7
8,122,80,147,29
8,122,81,23,185
8,122,81,147,19
8,122,82,147,15
8,122,82,23,2
8,122,83,147,19
8,122,84,147,32
8,122,85,147,12
8,122,86,147,7
8,122,87,147,4
8,122,88,147,3
8,122,89,147,5
8,122,90,147,3
8,122,91,147,3
8,122,92,147,4
8,122,93,77,352
8,122,93,147,16
8,122,94,77,761
8,122,94,147,8
8,122,95,77,72
8,122,95,147,69
8,122,96,147,69
8,122,97,147,79
8,122,97,77,48
8,122,98,147,101
8,122,98,77,89
8,122,99,147,33
8,122,99,77,37
8,122,100,147,1
8,122,101,147,1
8,122,102,190,10
8,122,102,147,8
8,122,103,190,20
8,123,72,147,6
8,123,73,147,4
8,123,74,147,6
8,123,75,23,9
8,123,75,147,18
8,123,76,23,106
8,123,76,147,19
8,123,77,23,247
8,123,77,147,29
8,123,78,23,322
8,123,78,147,68
8,123,79,23,292
8,123,79,147,43
8,123,80,23,199
8,123,80,147,38
8,123,81,23,429
8,123,81,147,17
8,123,82,147,26
8,123,82,23,31
8,123,83,147,26
8,123,84,147,40
8,123,85,147,9
8,123,86,147,9
8,123,86,23,55
8,123,87,147,10
8,123,88,147,7
8,123,89,147,4
8,123,90,147,2
8,123,91,147,4
8,123,92,147,3
8,123,93,77,250
8,123,93,147,24
8,123,94,77,536
8,123,95,77,241
8,123,95,147,52
8,123,96,147,23
8,123,96,77,208
8,123,97,147,13
8,123,97,77,347
8,123,98,147,8
8,123,98,77,607
8,123,99,77,272
8,123,99,147,4
8,123,100,147,8
8,123,100,77,209
8,123,100,190,2
8,123,101,190,4
8,123,101,147,2
8,123,102,147,3
8,123,102,190,11
8,123,103,190,9
8,124,72,147,2
8,124,73,147,4
8,124,74,147,4
8,124,75,23,2
8,124,75,147,10
8,124,76,23,233
8,124,76,147,18
8,124,77,23,294
8,124,77,147,23
8,124,78,23,428
8,124,78,147,20
8,124,79,23,448
8,124,79,147,38
8,124,80,23,351
8,124,80,147,29
8,124,81,23,83
8,124,81,147,42
8,124,82,23,51
8,124,82,147,26
8,124,83,23,116
8,124,83,147,41
8,124,84,23,284
8,124,84,147,31
8,124,85,147,33
8,124,85,23,25
8,124,86,23,220
8,124,86,147,21
8,124,87,147,12
8,124,88,147,46
8,124,88,249,167
8,124,89,147,12
8,124,89,249,20
8,124,90,147,3
8,124,91,147,3
8,124,92,147,11
8,124,93,147,41
8,124,93,77,288
8,124,94,77,489
8,124,95,77,266
8,124,95,147,3
8,124,96,77,232
8,124,96,147,1
8,124,97,147,11
8,124,97,77,562
8,124,98,77,433
8,124,98,147,3
8,124,99,77,703
8,124,99,147,3
8,124,100,77,203
8,124,100,147,11
8,124,100,190,4
8,124,101,147,3
8,124,101,190,15
8,124,102,190,12
8,124,103,190,12
8,125,72,147,3
8,125,73,147,4
8,125,74,147,9
8,125,75,23,71
8,125,75,147,18
8,125,76,23,105
8,125,76,147,13
8,125,77,23,194
8,125,77,147,44
8,125,78,23,381
8,125,79,23,355
8,125,79,147,26
8,125,80,23,359
8,125,80,147,8
8,125,81,23,375
8,125,81,147,39
8,125,82,23,66
8,125,82,147,31
8,125,83,23,575
8,125,83,147,30
8,125,84,23,204
8,125,84,147,8
8,125,85,23,251
8,125,85,147,26
8,125,86,23,251
8,125,86,147,26
8,125,87,147,27
8,125,88,147,30
8,125,88,249,416
8,125,89,249,148
8,125,89,147,31
8,125,90,147,6
8,125,91,147,4
8,125,92,147,1
8,125,93,147,27
8,125,93,77,145
8,125,94,77,333
8,125,95,77,314
8,125,95,147,2
8,125,96,77,244
8,125,96,147,2
8,125,97,77,359
8,125,97,147,3
8,125,98,77,270
8,125,98,147,2
8,125,99,147,3
8,125,99,77,417
8,125,100,147,7
8,125,101,77,1
8,125,101,147,8
8,125,101,190,19
8,125,102,190,8
8,125,103,190,8
8,126,72,147,5
8,126,73,23,85
8,126,73,147,22
8,126,74,147,19
8,126,74,23,33
8,126,75,23,42
8,126,75,147,13
8,126,76,147,10
8,126,77,23,123
8,126,77,147,24
8,126,78,23,115
8,126,78,147,17
8,126,79,23,91
8,126,79,147,21
8,126,80,23,211
8,126,80,147,13
8,126,81,23,245
8,126,81,147,4
8,126,82,23,220
8,126,82,147,8
8,126,83,23,326
8,126,83,147,4
8,126,84,23,266
8,126,84,147,9
8,126,85,23,311
8,126,85,147,5
8,126,86,147,29
8,126,86,23,71
8,126,87,147,61
8,126,87,249,220
8,126,88,147,28
8,126,88,249,255
8,126,89,147,22
8,126,89,249,520
8,126,90,147,25
8,126,90,249,143
8,126,91,147,10
8,126,91,249,2
8,126,92,147,3
8,126,93,77,150
8,126,93,147,27
8,126,93,249,81
8,126,94,77,270
8,126,94,249,3
8,126,95,77,449
8,126,95,147,2
8,126,96,147,10
8,126,96,77,659
8,126,97,147,9
8,126,97,77,416
8,126,98,77,787
8,126,98,147,4
8,126,99,147,14
8,126,99,77,409
8,126,100,147,10
8,126,101,190,12
8,126,101,147,10
8,126,102,190,8
8,126,103,190,13
8,127,72,147,15
8,127,73,23,313
8,127,73,147,29
8,127,74,147,19
8,127,74,23,156
8,127,75,147,11
8,127,76,147,8
8,127,77,147,6
8,127,78,147,12
8,127,79,147,8
8,127,80,147,13
8,127,80,23,2
8,127,81,23,77
8,127,81,147,20
8,127,82,23,119
8,127,82,147,10
8,127,83,23,177
8,127,83,147,1
8,127,84,23,210
8,127,85,23,185
8,127,85,147,16
8,127,86,23,17
8,127,86,147,20
8,127,87,249,202
8,127,87,147,19
8,127,88,249,438
8,127,88,147,2
8,127,89,249,555
8,127,90,249,419
8,127,90,147,5
8,127,91,147,16
8,127,91,249,232
8,127,92,249,228
8,127,92,147,5
8,127,93,249,577
8,127,93,77,10
8,127,93,147,6
8,127,94,249,238
8,127,94,77,203
8,127,94,147,6
8,127,95,77,305
8,127,96,77,676
8,127,96,147,3
8,127,97,77,592
8,127,97,147,9
8,127,98,77,669
8,127,98,147,8
8,127,99,147,7
8,127,99,77,94
8,127,100,190,6
8,127,100,147,11
8,127,101,190,13
8,127,101,147,3
8,127,102,190,8
8,127,103,190,14
8,128,64,147,1
8,128,65,147,1
8,128,66,147,1
8,128,67,147,4
8,128,68,147,4
8,128,69,147,3
8,128,70,147,2
8,128,71,147,2
8,128,72,147,3
8,128,73,147,6
8,128,74,147,4
8,128,75,147,1
8,128,76,147,1
8,128,77,147,1
8,128,78,147,3
8,128,79,147,2
8,128,88,249,296
8,128,89,249,335
8,128,90,249,374
8,128,91,249,429
8,128,92,249,276
8,128,93,249,354
8,128,94,77,272
8,128,94,249,446
8,128,94,147,7
8,128,95,77,304
8,128,95,147,5
8,128,96,77,190
8,128,96,147,7
8,128,97,147,10
8,128,97,77,56
8,128,98,147,7
8,128,98,77,30
8,128,99,147,3
8,128,100,190,9
8,128,100,147,12
8,128,101,190,13
8,128,102,190,12
8,128,103,190,6
8,129,64,147,5
8,129,65,147,3
8,129,66,147,4
8,129,67,147,6
8,129,68,147,4
8,129,69,147,4
8,129,70,147,2
8,129,71,147,2
8,129,72,147,2
8,129,73,147,2
8,129,74,147,2
8,129,75,147,1
8,129,76,147,1
8,129,77,147,1
8,129,78,147,1
8,129,79,147,1
8,129,88,249,294
8,129,89,249,304
8,129,90,249,406
8,129,91,249,430
8,129,92,249,534
8,129,93,249,482
8,129,94,77,184
8,129,94,249,576
8,129,94,147,14
8,129,95,77,210
8,129,95,147,5
8,129,96,147,10
8,129,97,147,13
8,129,97,77,115
8,129,98,77,8
8,129,98,147,4
8,129,99,147,9
8,129,99,190,2
8,129,100,190,13
8,129,100,147,7
8,129,101,190,20
8,129,102,190,14
8,129,103,190,3
8,130,64,147,3
8,130,65,147,3
8,130,66,147,5
8,130,67,147,5
8,130,68,147,3
8,130,69,147,3
8,130,70,147,2
8,130,71,147,5
8,130,72,147,7
8,130,73,147,7
8,130,74,147,7
8,130,75,147,5
8,130,76,147,4
8,130,77,147,2
8,130,78,147,1
8,130,79,147,1
8,130,88,249,186
8,130,89,249,326
8,130,90,249,493
8,130,91,249,618
8,130,92,249,717
8,130,93,249,796
8,130,93,147,4
8,130,94,77,52
8,130,94,147,9
8,130,94,249,106
8,130,95,77,85
8,130,95,147,6
8,130,96,147,16
8,130,96,77,32
8,130,97,77,150
8,130,97,147,12
8,130,98,147,3
8,130,99,147,14
8,130,99,190,3
8,130,100,190,11
8,130,101,190,17
8,130,102,190,9
8,130,103,190,4
8,131,64,147,1
8,131,65,147,1
8,131,66,147,1
8,131,67,147,1
8,131,68,147,1
8,131,69,147,4
8,131,70,147,12
8,131,71,147,45
8,131,72,147,68
8,131,73,147,62
8,131,74,147,52
8,131,75,147,42
8,131,76,147,16
8,131,77,147,9
8,131,78,147,2
8,131,79,147,2
8,131,88,249,81
8,131,89,249,348
8,131,90,249,570
8,131,91,249,500
8,131,92,249,570
8,131,93,249,501
8,131,93,147,6
8,131,94,147,2
8,131,95,147,5
8,131,96,147,4
8,131,96,77,7
8,131,97,147,3
8,131,97,77,4
8,131,98,147,3
8,131,99,190,10
8,131,99,147,13
8,131,100,190,16
8,131,101,190,14
8,131,102,190,1
8,131,103,190,3
8,132,64,147,1
8,132,65,147,1
8,132,66,147,1
8,132,67,147,1
8,132,68,147,3
8,132,69,147,16
8,132,70,147,42
8,132,71,147,28
8,132,72,147,39
8,132,73,147,59
8,132,74,147,84
8,132,75,147,73
8,132,76,147,43
8,132,77,147,22
8,132,78,147,8
8,132,79,147,1
8,132,88,249,202
8,132,88,94,276
8,132,89,249,197
8,132,89,49,1067
8,132,89,94,57
8,132,90,249,177
8,132,90,49,1928
8,132,91,249,593
8,132,91,49,967
8,132,91,147,11
8,132,92,249,771
8,132,92,147,12
8,132,93,147,14
8,132,93,249,792
8,132,94,147,9
8,132,94,249,17
8,132,95,147,2
8,132,96,147,2
8,132,97,147,2
8,132,98,147,2
8,132,99,190,7
8,132,99,147,9
8,132,100,190,20
8,132,101,190,10
8,132,102,190,2
8,132,103,190,2
8,133,64,147,1
8,133,65,147,1
8,133,66,147,1
8,133,67,147,4
8,133,68,147,12
8,133,69,147,59
8,133,70,147,26
8,133,71,147,15
8,133,72,147,44
8,133,73,147,39
8,133,74,147,37
8,133,75,147,52
8,133,76,147,48
8,133,77,147,38
8,133,78,147,13
8,133,79,147,4
8,133,88,94,481
8,133,88,249,214
8,133,89,49,2674
8,133,89,94,89
8,133,89,249,22
8,133,90,49,4210
8,133,91,49,1298
8,133,91,147,27
8,133,91,249,35
8,133,92,147,45
8,133,92,249,57
8,133,93,147,16
8,133,93,249,158
8,133,94,147,6
8,133,95,147,11
8,133,96,147,17
8,133,97,147,11
8,133,98,147,4
8,133,99,147,10
8,133,99,190,9
8,133,100,190,24
8,133,101,190,13
8,133,102,190,3
8,133,103,190,2
8,134,64,147,1
8,134,65,147,1
8,134,66,147,3
8,134,67,147,9
8,134,68,147,46
8,134,69,147,53
8,134,70,147,32
8,134,71,147,28
8,134,72,147,19
8,134,73,147,25
8,134,74,147,20
8,134,75,147,35
8,134,76,147,26
8,134,77,147,10
8,134,78,147,45
8,134,79,147,8
8,134,88,94,399
8,134,89,49,2505
8,134,89,94,129
8,134,90,49,3642
8,134,91,147,2
8,134,91,49,935
8,134,92,147,47
8,134,93,147,11
8,134,93,249,1
8,134,94,147,25
8,134,94,249,353
8,134,95,147,21
8,134,95,249,120
8,134,96,147,41
8,134,97,147,61
8,134,98,147,4
8,134,99,147,7
8,134,99,190,15
8,134,100,190,20
8,134,101,190,13
8,134,102,190,6
8,134,103,190,3
8,135,64,147,6
8,135,65,147,11
8,135,66,147,14
8,135,67,147,33
8,135,68,147,42
8,135,69,147,19
8,135,70,147,9
8,135,71,147,15
8,135,72,147,8
8,135,73,147,15
8,135,74,147,29
8,135,75,147,28
8,135,75,95,10
8,135,76,147,6
8,135,76,95,4
8,135,77,147,10
8,135,77,95,2
8,135,78,147,24
8,135,79,147,22
8,135,88,94,508
8,135,89,147,5
8,135,89,49,1717
8,135,89,94,258
8,135,90,147,24
8,135,90,49,2442
8,135,91,147,25
8,135,91,49,687
8,135,92,147,38
8,135,93,147,44
8,135,93,249,2
8,135,94,147,28
8,135,94,249,1
8,135,95,147,3
8,135,96,147,9
8,135,97,147,7
8,135,98,147,5
8,135,99,190,10
8,135,99,147,13
8,135,100,147,3
8,135,100,190,11
8,135,101,147,5
8,135,101,190,6
8,135,102,147,4
8,135,102,190,9
8,135,103,190,6
8,136,56,147,1
8,136,57,147,1
8,136,58,147,3
8,136,59,147,2
8,136,60,147,5
8,136,61,147,13
8,136,62,147,14
8,136,63,147,9
8,136,64,147,14
8,136,65,147,27
8,136,66,147,42
8,136,67,147,30
8,136,68,147,25
8,136,68,95,28
8,136,69,147,17
8,136,69,95,68
8,136,70,95,41
8,136,70,147,12
8,136,71,95,26
8,136,71,147,12
8,136,80,95,1
8,136,80,94,33
8,136,80,147,20
8,136,81,94,147
8,136,82,94,441
8,136,83,94,606
8,136,84,94,514
8,136,85,94,466
8,136,86,94,522
8,136,87,94,410
8,136,88,94,422
8,136,89,147,14
8,136,89,94,616
8,136,90,147,76
8,136,91,147,25
8,136,92,147,12
8,136,93,147,40
8,136,94,147,43
8,136,95,147,8
8,136,96,147,13
8,136,97,147,9
8,136,98,147,13
8,136,99,147,11
8,136,100,147,2
8,136,101,147,2
8,136,101,190,1
8,136,102,147,6
8,136,102,190,1
8,136,103,190,6
8,136,103,147,3
8,137,56,147,1
8,137,57,147,1
8,137,58,147,3
8,137,59,147,6
8,137,60,147,17
8,137,61,147,20
8,137,62,147,8
8,137,63,147,20
8,137,64,147,23
8,137,65,147,19
8,137,66,147,23
8,137,66,95,6
8,137,67,147,24
8,137,67,95,24
8,137,68,95,143
8,137,68,147,14
8,137,69,95,109
8,137,70,95,39
8,137,71,95,62
8,137,80,95,35
8,137,80,94,4
8,137,80,147,3
8,137,81,94,241
8,137,82,94,415
8,137,83,94,604
8,137,84,94,677
8,137,85,94,720
8,137,86,94,424
8,137,87,94,384
8,137,88,94,480
8,137,89,147,16
8,137,89,94,600
8,137,90,147,80
8,137,91,147,47
8,137,92,147,5
8,137,93,147,26
8,137,94,147,41
8,137,95,147,53
8,137,96,147,15
8,137,97,147,13
8,137,98,147,29
8,137,99,147,21
8,137,100,147,7
8,137,101,147,1
8,137,102,147,1
8,137,103,190,4
8,137,103,147,4
8,138,56,147,1
8,138,57,147,2
8,138,58,147,4
8,138,59,147,30
8,138,60,147,35
8,138,61,147,16
8,138,62,147,40
8,138,63,147,18
8,138,63,95,3
8,138,64,147,9
8,138,64,95,34
8,138,65,95,78
8,138,65,147,4
8,138,66,95,128
8,138,66,147,8
8,138,67,95,120
8,138,67,147,5
8,138,68,95,95
8,138,68,147,1
8,138,69,95,82
8,138,70,95,170
8,138,71,95,111
8,138,80,147,21
8,138,80,94,8
8,138,80,95,28
8,138,81,147,8
8,138,81,94,19
8,138,82,147,9
8,138,82,94,339
8,138,83,147,5
8,138,83,94,345
8,138,84,147,5
8,138,84,94,482
8,138,85,147,19
8,138,85,94,575
8,138,86,147,15
8,138,86,94,290
8,138,87,147,12
8,138,87,94,213
8,138,88,94,183
8,138,88,147,28
8,138,89,147,54
8,138,89,94,191
8,138,90,147,85
8,138,91,147,143
8,138,92,147,81
8,138,93,147,9
8,138,94,147,9
8,138,95,147,43
8,138,96,147,51
8,138,97,147,10
8,138,98,147,34
8,138,99,147,29
8,138,100,147,4
8,138,101,147,1
8,138,102,147,1
8,138,103,147,5
8,138,103,190,3
8,139,56,147,2
8,139,57,147,2
8,139,58,147,13
8,139,59,147,33
8,139,60,147,33
8,139,61,147,30
8,139,61,95,20
8,139,62,95,58
8,139,62,147,30
8,139,63,95,58
8,139,63,147,11
8,139,64,147,1
8,139,64,95,98
8,139,65,95,55
8,139,66,95,138
8,139,67,95,112
8,139,68,95,52
8,139,69,95,112
8,139,70,95,123
8,139,71,95,75
8,139,80,147,5
8,139,80,94,1
8,139,80,95,4
8,139,81,147,25
8,139,81,94,1
8,139,82,147,13
8,139,83,147,12
8,139,84,147,8
8,139,85,147,30
8,139,86,147,55
8,139,87,147,42
8,139,88,147,48
8,139,89,147,54
8,139,90,147,43
8,139,91,147,76
8,139,92,147,143
8,139,93,147,64
8,139,94,147,9
8,139,95,147,15
8,139,96,147,44
8,139,97,147,34
8,139,98,147,21
8,139,99,147,5
8,139,100,147,7
8,139,101,147,3
8,139,102,147,2
8,139,103,147,2
8,140,56,147,7
8,140,57,147,10
8,140,58,147,39
8,140,59,147,16
8,140,60,147,28
8,140,60,95,34
8,140,61,95,83
8,140,61,147,9
8,140,62,95,79
8,140,63,95,95
8,140,64,95,107
8,140,65,95,78
8,140,66,95,65
8,140,67,95,75
8,140,68,95,92
8,140,69,95,130
8,140,70,95,92
8,140,71,95,42
8,140,80,147,4
8,140,80,95,1
8,140,81,147,25
8,140,82,147,3
8,140,83,147,20
8,140,84,147,12
8,140,85,147,11
8,140,86,147,46
8,140,87,147,41
8,140,88,147,54
8,140,89,147,35
8,140,90,147,34
8,140,91,147,49
8,140,92,147,57
8,140,93,147,84
8,140,94,147,30
8,140,95,147,4
8,140,96,147,16
8,140,97,147,9
8,140,98,147,2
8,140,99,147,1
8,140,100,147,3
8,140,101,147,2
8,140,102,147,1
8,140,103,147,2
8,141,56,147,14
8,141,57,147,42
8,141,58,147,24
8,141,59,147,22
8,141,60,95,115
8,141,60,147,8
8,141,61,95,171
8,141,62,95,86
8,141,63,95,101
8,141,64,95,80
8,141,65,95,103
8,141,66,95,128
8,141,67,95,197
8,141,68,95,157
8,141,69,95,76
8,141,70,147,4
8,141,70,95,13
8,141,71,95,2
8,141,71,147,4
8,141,80,147,10
8,141,81,147,34
8,141,82,147,17
8,141,83,147,25
8,141,84,147,25
8,141,85,147,40
8,141,86,147,44
8,141,87,147,80
8,141,88,147,93
8,141,89,147,57
8,141,90,147,13
8,141,91,147,19
8,141,92,147,54
8,141,93,147,79
8,141,94,147,67
8,141,95,147,20
8,141,96,147,15
8,141,97,147,10
8,141,98,147,3
8,141,99,147,3
8,141,100,147,3
8,141,101,147,3
8,141,102,147,3
8,141,103,147,2
8,142,56,147,17
8,142,57,147,38
8,142,58,147,12
8,142,59,147,15
8,142,59,95,44
8,142,60,95,87
8,142,60,147,8
8,142,61,95,158
8,142,62,95,97
8,142,63,95,110
8,142,64,95,120
8,142,65,95,122
8,142,66,95,133
8,142,67,95,231
8,142,68,95,74
8,142,68,147,1
8,142,69,95,7
8,142,69,147,7
8,142,70,95,1
8,142,70,147,11
8,142,71,147,13
8,142,80,147,11
8,142,81,147,28
8,142,82,147,22
